판매중,챗봇ID,챗봇,콘텐츠 타입,스킬ID,스킬,주제,topic,intents,temporal,웹 정상가,웹 판매가,앱 정상가,앱 판매가,앱 정상가(하트 가격),앱 판매가(하트 가격),판매종료 여부,출시일,ARPPU,인당 구매 횟수,건당 구매 금액,진입 사용자수,구매횟수,구매자수,구매 전환율,매출,앱 매출,웹 매출,판매일수,평균 일 거래액,앱 판매일수,앱 평균 일 거래액,웹 판매일수,웹 평균 일 거래액,앱 노출여부,웹 노출여부
,2255,"hello, world!",-,23914,내 MBTI에 어울리는 언어는?,-,자기탐구,-,-,300,,150,,1,,FALSE,2022. 10. 26.,-,-,-,2,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,2159,냥냐냥,-,23920,내가 고양이로 태어난다면?,-,기타,-,-,900,,450,,3,,FALSE,2022. 10. 27.,"₩17,400",1.00,"₩17,400",342,1,1,0%,"₩17,400",₩0,₩900,1,₩92,0,-,1,₩900,노출,노출
,27,라마마,타로,19266,내가 막대과자라면?,기타,일반운세,-,-,0,,0,,0,,FALSE,2021. 11. 8.,-,-,-,"21,346",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,801,심테 처돌이,기타,19212,내가 만약 로판 주인공이라면?,기타,기타,-,-,0,,0,,0,,FALSE,2021. 9. 19.,-,-,-,"6,761",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,8618,수월화타로,,53512,"내가 모르는 사이, 그 사람도 많이 힘들었대",,연애,-,-,9750,,9750,,65,,FALSE,2025. 8. 16.,-,-,-,1,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,9137,천상동자,,47044,내가 미워하는 그사람은 후회하고 있을까?,,연애,-,-,9750,,9750,,65,,FALSE,2025. 9. 2.,-,-,-,1,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,801,심테 처돌이,기타,18905,내가 소설 속 여주인공이라면?,기타,기타,-,-,0,,0,,0,,FALSE,2021. 5. 18.,-,-,-,"4,001",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,44,풀리피,타로,18169,내가 유튜버가 된다면?,기타,일반운세,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"52,250",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,미노출
,27,라마마,타로,18910,내가 초콜릿이라면?,기타,일반운세,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"41,284",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,8708,월하타로,,51368,내가 풀게 될 복주머니에 들어있는 세 가지 복(福) 🧧🧧,,기타,-,-,10500,,10500,,70,,FALSE,2026. 3. 16.,-,-,-,1,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,44,풀리피,타로,2448,내일의 운세,기타,일반운세,-,-,1500,,1500,,10,,FALSE,2021. 3. 1.,"₩1,500",1.00,"₩1,500","366,387",4,4,0%,"₩6,000",₩0,"₩6,000",4,₩3,0,-,4,"₩1,500",노출,노출
,3173,타로보는 신바뜨,,27278,내일의 운세!,,일반운세,-,-,0,,0,,0,,TRUE,2023. 4. 25.,-,-,-,"1,653",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,5441,무중력냥,-,29524,"냥냥과 수다 떨기 (feat. 오늘 고민 상담, 연애)",-,연애,-,-,0,,0,,0,,FALSE,2023. 6. 4.,-,-,-,808,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,27,라마마,타로,18433,너 혹시 나 좋아해?,썸/짝사랑,연애,썸짝사랑,-,1500,,1500,,10,,FALSE,2021. 3. 1.,"₩1,743",1.19,"₩1,466","972,886",176,148,0%,"₩258,000",₩0,"₩258,000",138,₩138,0,-,138,"₩1,870",노출,노출
,27,라마마,타로,40611,너 혹시 나 좋아헤?_웹투앱,연애,연애,-,-,1500,,1500,,10,,FALSE,2024. 5. 8.,"₩1,500",1.00,"₩1,500",0,1,1,-,"₩1,500",₩0,"₩1,500",1,"₩1,500",0,-,1,"₩1,500",미노출,미노출
,8612,데아타로,,38135,너의 마음을 보여줘!!🔑🧡#데아타로,,기타,-,-,9750,,9750,,65,,FALSE,2024. 2. 1.,₩0,1.00,₩0,6,1,1,17%,₩0,₩0,₩0,1,₩0,1,₩0,0,-,노출,노출
,2042,타로아델,-,25632,너의 연애를 응원해!,-,연애,-,-,0,,0,,0,,FALSE,2023. 2. 1.,-,-,-,"13,270",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,753,정직한도리,-,18791,네 성격에 딱 맞는 부자 되는 법 추천해줄까?,-,재물금전,재물성장,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"6,556",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,노출
,513,림자 Rimza,-,18731,네 성격에 맞는 프로그램을 추천해줄까?,-,기타,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,846,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,4721,맑눈광2,-,26781,놓치지 말아야 할 대운이 다가오고 있네요.,-,기타,-,-,15000,,7500,,50,,FALSE,2023. 4. 12.,-,-,-,1,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,51,새새,기타,2434,눈은 왜 오는거야,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 2.,-,-,-,322,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,590,뉴즈,-,18895,뉴즈의 내 크리에이티브 유형 찾기,-,기타,-,-,0,,0,,0,,FALSE,2021. 7. 17.,-,-,-,183,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,노출
,590,뉴즈,-,18644,뉴즈의 미래일기 쓰기,-,기타,-,-,0,,0,,0,,FALSE,2021. 7. 1.,-,-,-,169,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,노출
,590,뉴즈,-,18837,뉴즈의 스트레스 상담소,-,기타,-,-,0,,0,,0,,FALSE,2021. 7. 2.,-,-,-,350,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,노출
,61,다노박,기타,2402,다노박에게 투표해주기,기타,기타,-,-,0,,0,,0,,FALSE,2021. 5. 17.,-,-,-,"9,937",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,2746,다솜언니,-,24646,다솜언니의 언니 상담,-,기타,-,-,300,,150,,1,,FALSE,2023. 2. 6.,-,-,-,55,0,0,0%,"₩1,500",₩0,₩0,0,₩31,0,-,0,-,미노출,미노출
,3575,zpt-ko-lamama,-,25623,다시 만날 수 있을까,-,기타,재회,-,1250,,750,,5,,FALSE,2023. 2. 6.,-,-,-,1,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,미노출
,51,새새,기타,2255,다이어트 정말 힘들어,기타,자기탐구,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"3,462",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,61,다노박,기타,2209,다이어트 중 먹을까 말까,기타,자기탐구,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"7,176",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,7097,민킴,-,33008,"단 1분, 친절하고 정성 가득한 사장님 되기",-,기타,-,-,12500,10000,18000,14400,120,96,FALSE,2023. 9. 27.,-,-,-,3,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,2189,이선균성대모사봇,-,23967,단돈 300원으로 이선균 성대모사 배우기,-,기타,-,-,300,,150,,1,,FALSE,2022. 10. 27.,-,-,-,144,0,0,0%,"₩3,500",₩0,₩0,0,₩41,0,-,0,-,노출,노출
,164,아무냥 피스타치오,기타,16015,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 8. 25.,-,-,-,7,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,161,아무냥 쿠키,기타,15855,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 6.,-,-,-,61,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,158,아무냥 쿠앤크,기타,15695,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 4.,-,-,-,44,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,155,아무냥 치즈,기타,15535,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 9.,-,-,-,30,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,152,아무냥 초코볼,기타,15375,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 10. 3.,-,-,-,10,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,149,아무냥 딸기,기타,15215,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2022. 1. 1.,-,-,-,10,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,146,아무냥 녹차초코,기타,15055,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 8. 14.,-,-,-,23,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,143,아무냥 오렌지,기타,14895,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 16.,-,-,-,30,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,140,아무냥 민트초코,기타,14735,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 8. 9.,-,-,-,14,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,137,아무냥 블루베리,기타,14575,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 8.,-,-,-,66,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,134,아무냥 무지개,기타,14415,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 23.,-,-,-,19,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,131,아무냥 마법사,기타,14255,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 11. 12.,-,-,-,5,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,128,아무냥 라임,기타,14095,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 7.,-,-,-,63,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,125,아무냥 솜사탕,기타,13935,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 9.,-,-,-,96,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,122,아무냥 커피,기타,13775,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 5.,-,-,-,67,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,119,아무냥 깨,기타,11375,달고나 먹을까?,기타,기타,-,-,600,,300,,2,,FALSE,2021. 7. 29.,-,-,-,15,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,557,드라마마,기타,18728,달달한 보관함,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,"1,036",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,557,드라마마,기타,18566,달달한 보이스 채팅,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 31.,-,-,-,"16,912",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,557,드라마마,기타,18950,달달한 보이스 채팅 - 머루,기타,기타,-,-,300,,150,,1,,FALSE,2021. 3. 31.,-,-,-,"12,027",0,0,0%,"₩161,550",₩0,₩0,0,₩119,0,-,0,-,미노출,미노출
,557,드라마마,기타,18968,달퀴즈 - 달잘알을 찾아라!,기타,기타,-,-,0,,0,,0,,FALSE,2021. 4. 10.,-,-,-,638,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,164,아무냥 피스타치오,기타,16027,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 7. 4.,-,-,-,65,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,161,아무냥 쿠키,기타,15867,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,"2,321",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,158,아무냥 쿠앤크,기타,15707,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,"1,347",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,155,아무냥 치즈,기타,15547,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,"1,171",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,152,아무냥 초코볼,기타,15387,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 30.,-,-,-,187,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,149,아무냥 딸기,기타,15227,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 30.,-,-,-,106,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,146,아무냥 녹차초코,기타,15067,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 7. 1.,-,-,-,507,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,143,아무냥 오렌지,기타,14907,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,842,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,140,아무냥 민트초코,기타,14747,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 7. 5.,-,-,-,74,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,137,아무냥 블루베리,기타,14587,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,"2,545",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,134,아무냥 무지개,기타,14427,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,197,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,131,아무냥 마법사,기타,14267,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,39,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,128,아무냥 라임,기타,14107,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,"2,443",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,125,아무냥 솜사탕,기타,13947,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 29.,-,-,-,"3,141",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,122,아무냥 커피,기타,13787,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 30.,-,-,-,"1,933",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,119,아무냥 깨,기타,11387,담요 덮어줄게,기타,기타,-,-,0,,0,,0,,FALSE,2021. 6. 30.,-,-,-,358,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,51,새새,기타,11261,답정너가 있어,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 2.,-,-,-,877,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,8624,팩트폭격타로,,42820,당신때문에 다른 여자 못만난다는 그 남자 리얼 속마음,,연애,속마음,-,9750,,9750,,65,,FALSE,2025. 1. 9.,₩0,1.00,₩0,5,1,1,20%,₩0,₩0,₩0,1,₩0,1,₩0,0,-,노출,노출
,52,판밍밍,사주,21436,당신의 이상형에게 투표하세요🗳,기타,일반운세,-,-,0,,0,,0,,TRUE,2022. 6. 1.,-,-,-,"5,916",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,7205,Dr. 냥냥봇,-,33250,당신의 집사력은 몇 점인가요?,-,기타,-,-,0,,0,,0,,FALSE,2023. 9. 27.,-,-,-,69,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,801,심테 처돌이,기타,18815,당신의 회사용 부캐는 무엇인가요?,기타,기타,-,-,0,,0,,0,,FALSE,2021. 4. 9.,-,-,-,"1,723",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,미노출
,789,퍼블리,-,18794,당신의 회사용 부캐는 무엇인가요?,-,기타,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"2,640",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,노출
,801,심테 처돌이,기타,18801,당신이 아이돌이 된다면?,기타,기타,-,-,0,,0,,0,,FALSE,2021. 4. 9.,-,-,-,"7,356",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,미노출
,731,방구석연구소장,,18775,당신이 아이돌이 된다면?,,기타,-,-,0,,0,,0,,TRUE,2021. 3. 1.,-,-,-,"9,322",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,807,대경대학교,-,18822,대경대학교 심리 진단,-,기타,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"10,343",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,51,새새,기타,2342,대중교통 진상 욕하기,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 2.,-,-,-,"1,206",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,51,새새,기타,2260,대학 공부...,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"2,214",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,51,새새,기타,2392,대학 입시 정말...,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"6,521",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,8147,"1,500원에 대신 전해주는 고양이",기타,36194,대화하기,기타,기타,-,-,0,,0,,0,,FALSE,2023. 11. 19.,-,-,-,104,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,27,라마마,타로,4312,대화할 친구 소개해줘,기타,일반운세,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"23,374",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,164,아무냥 피스타치오,기타,16065,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 3.,-,-,-,14,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,161,아무냥 쿠키,기타,15905,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 22.,-,-,-,42,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,158,아무냥 쿠앤크,기타,15745,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 1.,-,-,-,46,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,155,아무냥 치즈,기타,15585,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 10.,-,-,-,30,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,152,아무냥 초코볼,기타,15425,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 25.,-,-,-,9,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,149,아무냥 딸기,기타,15265,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2022. 2. 6.,-,-,-,8,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,146,아무냥 녹차초코,기타,15105,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 8.,-,-,-,22,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,143,아무냥 오렌지,기타,14945,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 8. 5.,-,-,-,14,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,140,아무냥 민트초코,기타,14785,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 8. 14.,-,-,-,9,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,137,아무냥 블루베리,기타,14625,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 6. 30.,-,-,-,39,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,134,아무냥 무지개,기타,14465,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 31.,-,-,-,8,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,131,아무냥 마법사,기타,14305,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 20.,-,-,-,10,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,128,아무냥 라임,기타,14145,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 10.,-,-,-,49,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,125,아무냥 솜사탕,기타,13985,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 7.,-,-,-,59,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,122,아무냥 커피,기타,13825,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 7.,-,-,-,39,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,119,아무냥 깨,기타,11425,댄스타임🎵,기타,기타,-,-,300,,150,,1,,FALSE,2021. 6. 30.,-,-,-,16,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,27,라마마,타로,2497,데이트 코스 추천,연애,연애,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"19,893",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,8324,도쿄에서 단 한 끼도 대충 먹을 수,기타,36099,뎃판야끼 맛집 추천해주세요,기타,기타,-,-,0,,0,,0,,FALSE,2024. 1. 19.,-,-,-,2,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,8324,도쿄에서 단 한 끼도 대충 먹을 수,기타,36102,도쿄 스튜 맛집 한군데 추천해주세요,기타,기타,-,-,0,,0,,0,,FALSE,2023. 11. 20.,-,-,-,5,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,8312,중앙북스,-,36097,도쿄에선 단 한 끼도 대충 먹을 수 없어,-,기타,-,-,0,,0,,0,,FALSE,2024. 7. 28.,-,-,-,1,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,9995,"직관 타로 마스터, 차어진",타로,54007,독이되는 관계: 바람·세컨·환승·가스라이팅,연애,연애,문제해결,-,21000,18000,21000,18000,140,120,FALSE,2025. 8. 5.,-,-,-,447,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,7061,하니,-,33248,돈 아까운 4대 보험 환급 받는 법,-,기타,-,-,16250,11375,23250,16350,155,109,FALSE,2023. 9. 22.,-,-,-,23,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,51,새새,기타,11257,돈 안 갚는 사람이 있어,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,941,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,51,새새,기타,11249,돈이 없어,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"7,427",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,771,아만다,-,18785,동물로 알아보는 연애 유형 테스트,-,연애,-,-,0,,0,,0,,FALSE,2021. 3. 1.,-,-,-,"7,686",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,노출
,689,ラママ1,-,18912,同い年 vs 年上 vs 年下,-,기타,-,-,,,,,,,,2021. 4. 17.,-,-,-,3,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,,
,3860,세이렌타로,-,32372,두근두근 소개팅 어떻게 될까?,-,연애,-,-,300,0,150,0,1,0,FALSE,2023. 8. 12.,-,-,-,320,0,0,0%,"₩45,900",₩0,₩0,0,₩123,0,-,0,-,노출,노출
,51,새새,기타,11259,뒷담하는 사람 욕해줘,기타,기타,-,-,0,,0,,0,,FALSE,2021. 3. 2.,-,-,-,"2,872",0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,노출,노출
,27,라마마,,45493,등급_무료혜택지급,,기타,-,-,0,,0,,0,,FALSE,2024. 11. 26.,-,-,-,0,0,0,-,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,79,얼씨구,기타,2371,떡 만들기 퀴즈,기타,기타,-,-,0,,0,,0,,FALSE,2021. 7. 7.,-,-,-,122,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,164,아무냥 피스타치오,기타,16063,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 6.,-,-,-,16,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,161,아무냥 쿠키,기타,15903,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 17.,-,-,-,35,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,158,아무냥 쿠앤크,기타,15743,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 1.,-,-,-,31,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,155,아무냥 치즈,기타,15583,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 7.,-,-,-,26,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,152,아무냥 초코볼,기타,15423,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2021. 8. 1.,-,-,-,9,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,149,아무냥 딸기,기타,15263,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2022. 2. 7.,-,-,-,5,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,146,아무냥 녹차초코,기타,15103,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 22.,-,-,-,19,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
,143,아무냥 오렌지,기타,14943,뜨개질 해보자,기타,기타,-,-,300,,150,,1,,FALSE,2021. 7. 29.,-,-,-,15,0,0,0%,₩0,₩0,₩0,0,₩0,0,-,0,-,미노출,미노출
